      Step     Time          Energy          fmax
BFGS:    0 10:51:13     -202.025038        4.238032
BFGS:    1 10:51:16     -202.044024        4.875523
BFGS:    2 10:51:18     -202.209611        2.551386
BFGS:    3 10:51:21     -202.440126        3.648634
BFGS:    4 10:51:24     -202.680728        4.184924
BFGS:    5 10:51:26     -202.771941        0.980981
BFGS:    6 10:51:29     -202.808745        0.356188
BFGS:    7 10:51:32     -202.820591        0.553330
BFGS:    8 10:51:34     -202.845288        0.688443
BFGS:    9 10:51:37     -202.852070        0.397549
BFGS:   10 10:51:40     -202.857142        0.226692
BFGS:   11 10:51:42     -202.864244        0.485507
BFGS:   12 10:51:45     -202.874520        0.634609
BFGS:   13 10:51:48     -202.881899        0.444986
BFGS:   14 10:51:50     -202.884733        0.125245
BFGS:   15 10:51:53     -202.885407        0.054270
BFGS:   16 10:51:55     -202.885786        0.091554
BFGS:   17 10:51:58     -202.886233        0.102887
BFGS:   18 10:52:01     -202.886446        0.052638
BFGS:   19 10:52:03     -202.886497        0.012807
