      Step     Time          Energy          fmax
BFGS:    0 05:25:35     -193.276278       17.770288
BFGS:    1 05:25:37     -199.230495        6.735654
BFGS:    2 05:25:40     -200.267462        3.247264
BFGS:    3 05:25:43     -200.607388        3.931494
BFGS:    4 05:25:46     -200.937143        2.334097
BFGS:    5 05:25:49     -201.326160        2.309672
BFGS:    6 05:25:51     -201.728035        2.339057
BFGS:    7 05:25:54     -202.199052        1.854453
BFGS:    8 05:25:57     -202.520281        1.147308
BFGS:    9 05:26:00     -202.639988        0.885839
BFGS:   10 05:26:02     -202.702213        0.789078
BFGS:   11 05:26:05     -202.799564        1.292898
BFGS:   12 05:26:07     -202.862917        0.737596
BFGS:   13 05:26:10     -202.877705        0.197733
BFGS:   14 05:26:13     -202.880866        0.163879
BFGS:   15 05:26:15     -202.883029        0.132648
BFGS:   16 05:26:18     -202.884938        0.128775
BFGS:   17 05:26:21     -202.886070        0.075844
BFGS:   18 05:26:23     -202.886320        0.018887
