      Step     Time          Energy          fmax
BFGS:    0 06:43:54     -194.302998       48.039077
BFGS:    1 06:43:56     -199.417736       36.084274
BFGS:    2 06:43:59     -201.761099        5.029679
BFGS:    3 06:44:02     -202.050671        3.209135
BFGS:    4 06:44:05     -202.269810        3.341491
BFGS:    5 06:44:07     -202.355241        2.933427
BFGS:    6 06:44:10     -202.639264        1.026798
BFGS:    7 06:44:13     -202.676510        1.002888
BFGS:    8 06:44:15     -202.784187        0.526067
BFGS:    9 06:44:18     -202.809780        0.366980
BFGS:   10 06:44:21     -202.814822        0.397915
BFGS:   11 06:44:24     -202.816698        0.366663
BFGS:   12 06:44:27     -202.817857        0.193720
BFGS:   13 06:44:29     -202.818413        0.063021
BFGS:   14 06:44:32     -202.818769        0.093362
BFGS:   15 06:44:35     -202.818971        0.123992
BFGS:   16 06:44:38     -202.819120        0.102518
BFGS:   17 06:44:40     -202.819284        0.050800
BFGS:   18 06:44:43     -202.819400        0.008573
