      Step     Time          Energy          fmax
BFGS:    0 09:50:08     -193.497303       17.416195
BFGS:    1 09:50:11     -199.532688        6.656735
BFGS:    2 09:50:14     -200.499096        2.954747
BFGS:    3 09:50:17     -200.758802        3.537849
BFGS:    4 09:50:20     -201.028847        2.328896
BFGS:    5 09:50:22     -201.395388        2.203165
BFGS:    6 09:50:25     -201.760214        2.301060
BFGS:    7 09:50:28     -202.189177        1.911256
BFGS:    8 09:50:31     -202.532598        1.195166
BFGS:    9 09:50:33     -202.686295        0.806430
BFGS:   10 09:50:36     -202.745384        0.714921
BFGS:   11 09:50:39     -202.810588        1.117856
BFGS:   12 09:50:41     -202.888628        0.699000
BFGS:   13 09:50:44     -202.903348        0.222158
BFGS:   14 09:50:47     -202.907130        0.164959
BFGS:   15 09:50:49     -202.909266        0.121706
BFGS:   16 09:50:52     -202.911328        0.139776
BFGS:   17 09:50:54     -202.912513        0.071857
BFGS:   18 09:50:57     -202.912786        0.017754
