      Step     Time          Energy          fmax
BFGS:    0 01:35:18     -202.696094        5.009038
BFGS:    1 01:35:20     -202.615419        4.896489
BFGS:    2 01:35:23     -202.833136        1.470897
BFGS:    3 01:35:26     -202.859410        0.843860
BFGS:    4 01:35:28     -202.871609        0.518722
BFGS:    5 01:35:31     -202.891028        0.167110
BFGS:    6 01:35:34     -202.894886        0.155466
BFGS:    7 01:35:36     -202.897972        0.143524
BFGS:    8 01:35:39     -202.901347        0.143304
BFGS:    9 01:35:42     -202.905929        0.144111
BFGS:   10 01:35:44     -202.908243        0.137326
BFGS:   11 01:35:47     -202.910032        0.136334
BFGS:   12 01:35:50     -202.911484        0.099933
BFGS:   13 01:35:52     -202.912298        0.051242
BFGS:   14 01:35:55     -202.912681        0.033669
