      Step     Time          Energy          fmax
BFGS:    0 19:39:00     -202.697371        1.453305
BFGS:    1 19:39:03     -202.695710        2.750072
BFGS:    2 19:39:06     -202.738807        0.861626
BFGS:    3 19:39:08     -202.765640        0.808197
BFGS:    4 19:39:11     -202.780427        0.721226
BFGS:    5 19:39:14     -202.787066        0.291530
BFGS:    6 19:39:16     -202.789975        0.243915
BFGS:    7 19:39:19     -202.800354        0.606426
BFGS:    8 19:39:22     -202.809179        0.622933
BFGS:    9 19:39:25     -202.815483        0.381372
BFGS:   10 19:39:27     -202.817342        0.080461
BFGS:   11 19:39:30     -202.817774        0.056049
BFGS:   12 19:39:33     -202.818113        0.110215
BFGS:   13 19:39:36     -202.818608        0.130720
BFGS:   14 19:39:38     -202.819108        0.091616
BFGS:   15 19:39:41     -202.819372        0.048678
