      Step     Time          Energy          fmax
BFGS:    0 15:13:08     -202.697370        1.453298
BFGS:    1 15:13:11     -202.695710        2.750072
BFGS:    2 15:13:13     -202.738806        0.861667
BFGS:    3 15:13:16     -202.765641        0.808200
BFGS:    4 15:13:19     -202.780426        0.721426
BFGS:    5 15:13:21     -202.787067        0.291148
BFGS:    6 15:13:24     -202.789974        0.243960
BFGS:    7 15:13:27     -202.800370        0.606021
BFGS:    8 15:13:29     -202.809195        0.622256
BFGS:    9 15:13:32     -202.815491        0.380654
BFGS:   10 15:13:35     -202.817345        0.080376
BFGS:   11 15:13:38     -202.817780        0.056046
BFGS:   12 15:13:41     -202.818116        0.110233
BFGS:   13 15:13:43     -202.818605        0.130536
BFGS:   14 15:13:46     -202.819106        0.091618
BFGS:   15 15:13:49     -202.819375        0.048517
