      Step     Time          Energy          fmax
BFGS:    0 16:54:53     -202.521372        4.792307
BFGS:    1 16:54:56     -202.519197        5.369638
BFGS:    2 16:54:59     -202.701796        1.904245
BFGS:    3 16:55:01     -202.746165        1.043786
BFGS:    4 16:55:04     -202.766735        0.786136
BFGS:    5 16:55:06     -202.790579        0.537691
BFGS:    6 16:55:09     -202.806859        0.532883
BFGS:    7 16:55:12     -202.829440        0.364964
BFGS:    8 16:55:14     -202.847517        0.380933
BFGS:    9 16:55:17     -202.859894        0.290587
BFGS:   10 16:55:20     -202.868511        0.285044
BFGS:   11 16:55:22     -202.876192        0.247224
BFGS:   12 16:55:25     -202.878810        0.096955
BFGS:   13 16:55:28     -202.879241        0.041298
