      Step     Time          Energy          fmax
BFGS:    0 00:34:59     -202.697372        1.453300
BFGS:    1 00:35:02     -202.695711        2.750072
BFGS:    2 00:35:05     -202.738807        0.861665
BFGS:    3 00:35:07     -202.765641        0.808197
BFGS:    4 00:35:10     -202.780427        0.721425
BFGS:    5 00:35:13     -202.787063        0.291145
BFGS:    6 00:35:15     -202.789972        0.243962
BFGS:    7 00:35:18     -202.800372        0.606086
BFGS:    8 00:35:21     -202.809197        0.622600
BFGS:    9 00:35:24     -202.815491        0.380468
BFGS:   10 00:35:26     -202.817345        0.080377
BFGS:   11 00:35:29     -202.817780        0.056047
BFGS:   12 00:35:32     -202.818116        0.110041
BFGS:   13 00:35:35     -202.818607        0.130548
BFGS:   14 00:35:38     -202.819106        0.091423
BFGS:   15 00:35:40     -202.819372        0.048527
