      Step     Time          Energy          fmax
BFGS:    0 10:37:33     -200.243254       10.076677
BFGS:    1 10:37:36     -201.628529        7.137065
BFGS:    2 10:37:39     -202.241042        1.336819
BFGS:    3 10:37:42     -202.301381        1.267665
BFGS:    4 10:37:44     -202.489140        1.079869
BFGS:    5 10:37:47     -202.608332        1.125861
BFGS:    6 10:37:50     -202.729581        0.854949
BFGS:    7 10:37:52     -202.803533        0.507087
BFGS:    8 10:37:55     -202.838239        0.415170
BFGS:    9 10:37:57     -202.851809        0.359525
BFGS:   10 10:38:00     -202.870861        0.218242
BFGS:   11 10:38:02     -202.881386        0.101484
BFGS:   12 10:38:05     -202.884067        0.083760
BFGS:   13 10:38:08     -202.884838        0.067522
BFGS:   14 10:38:10     -202.885633        0.038930
