      Step     Time          Energy          fmax
BFGS:    0 21:40:46     -200.283791       10.060727
BFGS:    1 21:40:48     -201.678150        7.069398
BFGS:    2 21:40:51     -202.292016        1.246454
BFGS:    3 21:40:53     -202.349084        1.243152
BFGS:    4 21:40:56     -202.521927        1.057621
BFGS:    5 21:40:59     -202.641255        1.121800
BFGS:    6 21:41:01     -202.761694        0.853113
BFGS:    7 21:41:04     -202.843291        0.503973
BFGS:    8 21:41:07     -202.879834        0.310896
BFGS:    9 21:41:09     -202.888480        0.274914
BFGS:   10 21:41:12     -202.901047        0.174632
BFGS:   11 21:41:15     -202.908300        0.095260
BFGS:   12 21:41:17     -202.910258        0.081025
BFGS:   13 21:41:20     -202.911016        0.071558
BFGS:   14 21:41:23     -202.912061        0.044046
