      Step     Time          Energy          fmax
BFGS:    0 23:14:02     -202.025040        4.238037
BFGS:    1 23:14:04     -202.044025        4.875524
BFGS:    2 23:14:07     -202.209611        2.551386
BFGS:    3 23:14:10     -202.440124        3.648632
BFGS:    4 23:14:12     -202.680731        4.184925
BFGS:    5 23:14:15     -202.771938        0.981143
BFGS:    6 23:14:18     -202.808745        0.356190
BFGS:    7 23:14:20     -202.820591        0.553316
BFGS:    8 23:14:23     -202.845291        0.688165
BFGS:    9 23:14:26     -202.852069        0.397550
BFGS:   10 23:14:28     -202.857141        0.226705
BFGS:   11 23:14:31     -202.864245        0.485646
BFGS:   12 23:14:34     -202.874527        0.634442
BFGS:   13 23:14:36     -202.881899        0.444853
BFGS:   14 23:14:39     -202.884730        0.125101
BFGS:   15 23:14:42     -202.885409        0.054272
BFGS:   16 23:14:44     -202.885791        0.091415
BFGS:   17 23:14:47     -202.886235        0.103155
BFGS:   18 23:14:50     -202.886446        0.052642
BFGS:   19 23:14:52     -202.886494        0.012807
