      Step     Time          Energy          fmax
BFGS:    0 05:51:06     -202.025040        4.238040
BFGS:    1 05:51:09     -202.044025        4.875523
BFGS:    2 05:51:11     -202.209608        2.551386
BFGS:    3 05:51:14     -202.440125        3.648632
BFGS:    4 05:51:16     -202.680731        4.184926
BFGS:    5 05:51:19     -202.771937        0.981144
BFGS:    6 05:51:22     -202.808745        0.356198
BFGS:    7 05:51:24     -202.820588        0.553470
BFGS:    8 05:51:27     -202.845287        0.688311
BFGS:    9 05:51:30     -202.852070        0.397541
BFGS:   10 05:51:32     -202.857136        0.226701
BFGS:   11 05:51:35     -202.864249        0.485364
BFGS:   12 05:51:38     -202.874525        0.634597
BFGS:   13 05:51:40     -202.881900        0.444985
BFGS:   14 05:51:43     -202.884733        0.125099
BFGS:   15 05:51:46     -202.885407        0.054272
BFGS:   16 05:51:48     -202.885786        0.091406
BFGS:   17 05:51:51     -202.886233        0.103158
BFGS:   18 05:51:53     -202.886443        0.052783
BFGS:   19 05:51:56     -202.886494        0.012810
