      Step     Time          Energy          fmax
BFGS:    0 10:10:07     -202.697370        1.453308
BFGS:    1 10:10:10     -202.695710        2.750071
BFGS:    2 10:10:12     -202.738807        0.861629
BFGS:    3 10:10:15     -202.765641        0.808196
BFGS:    4 10:10:18     -202.780427        0.721227
BFGS:    5 10:10:20     -202.787063        0.291530
BFGS:    6 10:10:23     -202.789974        0.243915
BFGS:    7 10:10:26     -202.800357        0.606250
BFGS:    8 10:10:28     -202.809185        0.623103
BFGS:    9 10:10:31     -202.815486        0.381379
BFGS:   10 10:10:34     -202.817342        0.080502
BFGS:   11 10:10:37     -202.817780        0.056050
BFGS:   12 10:10:40     -202.818116        0.110215
BFGS:   13 10:10:42     -202.818607        0.130725
BFGS:   14 10:10:45     -202.819106        0.091438
BFGS:   15 10:10:48     -202.819374        0.048644
