      Step     Time          Energy          fmax
BFGS:    0 07:44:19     -197.879547       14.314778
BFGS:    1 07:44:22     -201.740509        2.561406
BFGS:    2 07:44:24     -201.902578        2.271361
BFGS:    3 07:44:27     -202.111725        2.337389
BFGS:    4 07:44:29     -202.228711        1.746298
BFGS:    5 07:44:32     -202.361921        1.625743
BFGS:    6 07:44:35     -202.659005        0.850951
BFGS:    7 07:44:37     -202.747202        0.563089
BFGS:    8 07:44:40     -202.785925        0.499159
BFGS:    9 07:44:42     -202.818829        0.608113
BFGS:   10 07:44:45     -202.858797        0.485366
BFGS:   11 07:44:48     -202.869304        0.215106
BFGS:   12 07:44:50     -202.873135        0.165525
BFGS:   13 07:44:53     -202.875968        0.150856
BFGS:   14 07:44:56     -202.878304        0.143657
BFGS:   15 07:44:58     -202.879375        0.069768
BFGS:   16 07:45:01     -202.879624        0.031407
