      Step     Time          Energy          fmax
BFGS:    0 03:00:11     -202.025038        4.238036
BFGS:    1 03:00:13     -202.044025        4.875523
BFGS:    2 03:00:16     -202.209608        2.551386
BFGS:    3 03:00:18     -202.440125        3.648632
BFGS:    4 03:00:21     -202.680731        4.184926
BFGS:    5 03:00:24     -202.771935        0.981144
BFGS:    6 03:00:26     -202.808746        0.356198
BFGS:    7 03:00:29     -202.820590        0.553465
BFGS:    8 03:00:32     -202.845285        0.688323
BFGS:    9 03:00:34     -202.852067        0.397557
BFGS:   10 03:00:37     -202.857136        0.226697
BFGS:   11 03:00:40     -202.864245        0.485638
BFGS:   12 03:00:42     -202.874521        0.634472
BFGS:   13 03:00:45     -202.881897        0.445008
BFGS:   14 03:00:48     -202.884732        0.125250
BFGS:   15 03:00:50     -202.885407        0.054273
BFGS:   16 03:00:53     -202.885788        0.091420
BFGS:   17 03:00:55     -202.886231        0.103157
BFGS:   18 03:00:58     -202.886446        0.052638
BFGS:   19 03:01:01     -202.886497        0.012808
