      Step     Time          Energy          fmax
BFGS:    0 04:00:27     -106.974648      355.514592
BFGS:    1 04:00:30     -182.206219       77.467111
BFGS:    2 04:00:33     -190.968157       60.936138
BFGS:    3 04:00:35     -195.472954       40.699009
BFGS:    4 04:00:38     -199.589705       20.033655
BFGS:    5 04:00:41     -201.303848        8.906030
BFGS:    6 04:00:43     -202.026545        1.513127
BFGS:    7 04:00:46     -202.263942        2.634321
BFGS:    8 04:00:49     -202.423932        2.738985
BFGS:    9 04:00:52     -202.540869        2.765781
BFGS:   10 04:00:54     -202.608272        2.593663
BFGS:   11 04:00:57     -202.668679        2.249614
BFGS:   12 04:01:00     -202.737787        1.552788
BFGS:   13 04:01:02     -202.777588        0.755166
BFGS:   14 04:01:05     -202.794614        0.280860
BFGS:   15 04:01:08     -202.809371        0.588586
BFGS:   16 04:01:11     -202.815028        0.602356
BFGS:   17 04:01:13     -202.818838        0.282028
BFGS:   18 04:01:16     -202.819283        0.085806
BFGS:   19 04:01:19     -202.819334        0.012174
