      Step     Time          Energy          fmax
BFGS:    0 17:30:14     -202.521369        4.792310
BFGS:    1 17:30:17     -202.519194        5.369618
BFGS:    2 17:30:19     -202.701796        1.904226
BFGS:    3 17:30:22     -202.746162        1.043610
BFGS:    4 17:30:24     -202.766730        0.786299
BFGS:    5 17:30:27     -202.790579        0.537734
BFGS:    6 17:30:30     -202.806859        0.532911
BFGS:    7 17:30:32     -202.829448        0.364881
BFGS:    8 17:30:35     -202.847517        0.380819
BFGS:    9 17:30:37     -202.859894        0.290638
BFGS:   10 17:30:40     -202.868508        0.285208
BFGS:   11 17:30:43     -202.876195        0.247041
BFGS:   12 17:30:45     -202.878811        0.096965
BFGS:   13 17:30:48     -202.879241        0.041292
