      Step     Time          Energy          fmax
BFGS:    0 04:02:15     -202.696094        5.009038
BFGS:    1 04:02:18     -202.615418        4.896488
BFGS:    2 04:02:21     -202.833136        1.470894
BFGS:    3 04:02:23     -202.859409        0.843861
BFGS:    4 04:02:26     -202.871609        0.518724
BFGS:    5 04:02:29     -202.891026        0.167111
BFGS:    6 04:02:32     -202.894883        0.155468
BFGS:    7 04:02:34     -202.897970        0.143524
BFGS:    8 04:02:37     -202.901348        0.143437
BFGS:    9 04:02:40     -202.905933        0.143972
BFGS:   10 04:02:42     -202.908246        0.137611
BFGS:   11 04:02:45     -202.910030        0.135908
BFGS:   12 04:02:48     -202.911484        0.099930
BFGS:   13 04:02:50     -202.912301        0.051380
BFGS:   14 04:02:53     -202.912681        0.033670
