      Step     Time          Energy          fmax
BFGS:    0 03:45:57     -193.497290       17.416216
BFGS:    1 03:46:00     -199.532686        6.656730
BFGS:    2 03:46:03     -200.499096        2.954748
BFGS:    3 03:46:06     -200.758802        3.537849
BFGS:    4 03:46:09     -201.028845        2.328898
BFGS:    5 03:46:11     -201.395390        2.203148
BFGS:    6 03:46:14     -201.760212        2.301054
BFGS:    7 03:46:17     -202.189178        1.911239
BFGS:    8 03:46:19     -202.532593        1.195183
BFGS:    9 03:46:22     -202.686292        0.806438
BFGS:   10 03:46:25     -202.745383        0.714922
BFGS:   11 03:46:27     -202.810590        1.117563
BFGS:   12 03:46:30     -202.888630        0.699483
BFGS:   13 03:46:33     -202.903353        0.221914
BFGS:   14 03:46:35     -202.907132        0.164956
BFGS:   15 03:46:38     -202.909266        0.121828
BFGS:   16 03:46:41     -202.911331        0.139638
BFGS:   17 03:46:43     -202.912512        0.071987
BFGS:   18 03:46:46     -202.912786        0.017754
