      Step     Time          Energy          fmax
BFGS:    0 13:26:34     -193.497271       17.416228
BFGS:    1 13:26:36     -199.532688        6.656733
BFGS:    2 13:26:39     -200.499096        2.954751
BFGS:    3 13:26:42     -200.758804        3.537850
BFGS:    4 13:26:45     -201.028845        2.328898
BFGS:    5 13:26:48     -201.395386        2.203161
BFGS:    6 13:26:50     -201.760212        2.301055
BFGS:    7 13:26:53     -202.189177        1.911234
BFGS:    8 13:26:56     -202.532592        1.195184
BFGS:    9 13:26:58     -202.686296        0.806431
BFGS:   10 13:27:01     -202.745381        0.714917
BFGS:   11 13:27:04     -202.810596        1.117721
BFGS:   12 13:27:06     -202.888620        0.699438
BFGS:   13 13:27:09     -202.903351        0.222210
BFGS:   14 13:27:12     -202.907129        0.164962
BFGS:   15 13:27:14     -202.909268        0.121408
BFGS:   16 13:27:17     -202.911328        0.140167
BFGS:   17 13:27:20     -202.912512        0.071473
BFGS:   18 13:27:22     -202.912786        0.017753
