      Step     Time          Energy          fmax
BFGS:    0 09:47:34     -193.497305       17.416197
BFGS:    1 09:47:36     -199.532688        6.656733
BFGS:    2 09:47:39     -200.499096        2.954748
BFGS:    3 09:47:42     -200.758802        3.537849
BFGS:    4 09:47:45     -201.028841        2.328896
BFGS:    5 09:47:48     -201.395388        2.203164
BFGS:    6 09:47:50     -201.760218        2.301057
BFGS:    7 09:47:53     -202.189179        1.911238
BFGS:    8 09:47:56     -202.532600        1.195182
BFGS:    9 09:47:58     -202.686292        0.806437
BFGS:   10 09:48:01     -202.745386        0.714912
BFGS:   11 09:48:04     -202.810592        1.118166
BFGS:   12 09:48:06     -202.888623        0.698629
BFGS:   13 09:48:09     -202.903351        0.222563
BFGS:   14 09:48:12     -202.907129        0.164962
BFGS:   15 09:48:14     -202.909266        0.121429
BFGS:   16 09:48:17     -202.911328        0.140169
BFGS:   17 09:48:20     -202.912513        0.071471
BFGS:   18 09:48:22     -202.912786        0.017752
