      Step     Time          Energy          fmax
BFGS:    0 08:37:22     -194.302998       48.039069
BFGS:    1 08:37:25     -199.417734       36.084274
BFGS:    2 08:37:27     -201.761093        5.029800
BFGS:    3 08:37:30     -202.050671        3.209139
BFGS:    4 08:37:33     -202.269809        3.341484
BFGS:    5 08:37:35     -202.355235        2.933429
BFGS:    6 08:37:38     -202.639261        1.026599
BFGS:    7 08:37:41     -202.676507        1.002712
BFGS:    8 08:37:44     -202.784196        0.526820
BFGS:    9 08:37:46     -202.809783        0.366901
BFGS:   10 08:37:49     -202.814826        0.397691
BFGS:   11 08:37:52     -202.816702        0.366598
BFGS:   12 08:37:55     -202.817860        0.193906
BFGS:   13 08:37:57     -202.818412        0.063016
BFGS:   14 08:38:00     -202.818772        0.093363
BFGS:   15 08:38:03     -202.818968        0.123992
BFGS:   16 08:38:06     -202.819122        0.102483
BFGS:   17 08:38:09     -202.819289        0.051026
BFGS:   18 08:38:11     -202.819403        0.008575
