      Step     Time          Energy          fmax
BFGS:    0 13:33:25     -200.283792       10.060720
BFGS:    1 13:33:28     -201.678150        7.069401
BFGS:    2 13:33:30     -202.292019        1.246459
BFGS:    3 13:33:33     -202.349085        1.243152
BFGS:    4 13:33:36     -202.521921        1.057614
BFGS:    5 13:33:38     -202.641257        1.121800
BFGS:    6 13:33:41     -202.761692        0.853119
BFGS:    7 13:33:44     -202.843288        0.503979
BFGS:    8 13:33:46     -202.879833        0.310896
BFGS:    9 13:33:49     -202.888479        0.274913
BFGS:   10 13:33:52     -202.901047        0.174635
BFGS:   11 13:33:54     -202.908299        0.095266
BFGS:   12 13:33:57     -202.910258        0.081027
BFGS:   13 13:33:59     -202.911015        0.071563
BFGS:   14 13:34:02     -202.912061        0.043919
