      Step     Time          Energy          fmax
BFGS:    0 06:19:57       39.098892       43.933998
BFGS:    1 06:20:00       34.791641       48.197090
BFGS:    2 06:20:02      -55.387131      455.632973
BFGS:    3 06:20:05     -149.848335      254.266009
BFGS:    4 06:20:08     -178.816086       88.111449
BFGS:    5 06:20:10     -189.085789       56.439202
BFGS:    6 06:20:13     -196.140272       27.653360
BFGS:    7 06:20:16     -199.658775       16.387973
BFGS:    8 06:20:18     -201.410151        9.461573
BFGS:    9 06:20:21     -202.164879        5.301940
BFGS:   10 06:20:24     -202.475938        2.661986
BFGS:   11 06:20:26     -202.621749        1.995582
BFGS:   12 06:20:29     -202.670590        2.088509
BFGS:   13 06:20:32     -202.691081        1.998927
BFGS:   14 06:20:34     -202.717751        2.184074
BFGS:   15 06:20:37     -202.747302        1.918881
BFGS:   16 06:20:40     -202.765829        1.082443
BFGS:   17 06:20:42     -202.785496        0.339868
BFGS:   18 06:20:45     -202.802611        0.736243
BFGS:   19 06:20:48     -202.810998        0.763669
BFGS:   20 06:20:51     -202.815268        0.572543
BFGS:   21 06:20:53     -202.817406        0.231061
BFGS:   22 06:20:56     -202.818224        0.071717
BFGS:   23 06:20:59     -202.818583        0.104980
BFGS:   24 06:21:02     -202.818808        0.103905
BFGS:   25 06:21:04     -202.819045        0.065765
BFGS:   26 06:21:07     -202.819276        0.026439
