      Step     Time          Energy          fmax
BFGS:    0 05:54:36     -202.025040        4.238040
BFGS:    1 05:54:39     -202.044024        4.875524
BFGS:    2 05:54:41     -202.209610        2.551386
BFGS:    3 05:54:44     -202.440124        3.648632
BFGS:    4 05:54:46     -202.680731        4.184926
BFGS:    5 05:54:49     -202.771940        0.980977
BFGS:    6 05:54:52     -202.808746        0.356188
BFGS:    7 05:54:54     -202.820591        0.553322
BFGS:    8 05:54:57     -202.845287        0.688444
BFGS:    9 05:55:00     -202.852069        0.397557
BFGS:   10 05:55:02     -202.857139        0.226694
BFGS:   11 05:55:05     -202.864248        0.485507
BFGS:   12 05:55:08     -202.874521        0.634609
BFGS:   13 05:55:10     -202.881900        0.444992
BFGS:   14 05:55:13     -202.884733        0.125245
BFGS:   15 05:55:16     -202.885407        0.054274
BFGS:   16 05:55:18     -202.885786        0.091556
BFGS:   17 05:55:21     -202.886233        0.103019
BFGS:   18 05:55:24     -202.886445        0.052643
BFGS:   19 05:55:26     -202.886495        0.012809
