      Step     Time          Energy          fmax
BFGS:    0 12:33:22     -202.521369        4.792301
BFGS:    1 12:33:25     -202.519195        5.369640
BFGS:    2 12:33:27     -202.701793        1.904256
BFGS:    3 12:33:30     -202.746165        1.043785
BFGS:    4 12:33:33     -202.766737        0.786134
BFGS:    5 12:33:35     -202.790578        0.537684
BFGS:    6 12:33:38     -202.806859        0.532886
BFGS:    7 12:33:40     -202.829443        0.364969
BFGS:    8 12:33:43     -202.847518        0.380922
BFGS:    9 12:33:46     -202.859895        0.290432
BFGS:   10 12:33:48     -202.868509        0.285057
BFGS:   11 12:33:51     -202.876193        0.247077
BFGS:   12 12:33:54     -202.878811        0.097078
BFGS:   13 12:33:56     -202.879241        0.041291
