      Step     Time          Energy          fmax
BFGS:    0 01:03:01     -202.521372        4.792309
BFGS:    1 01:03:03     -202.519182        5.369860
BFGS:    2 01:03:06     -202.701797        1.904565
BFGS:    3 01:03:08     -202.746180        1.043796
BFGS:    4 01:03:11     -202.766749        0.786121
BFGS:    5 01:03:14     -202.790586        0.537672
BFGS:    6 01:03:16     -202.806857        0.532897
BFGS:    7 01:03:19     -202.829449        0.364970
BFGS:    8 01:03:21     -202.847523        0.380848
BFGS:    9 01:03:24     -202.859900        0.290393
BFGS:   10 01:03:27     -202.868508        0.285026
BFGS:   11 01:03:29     -202.876193        0.247057
BFGS:   12 01:03:32     -202.878807        0.097097
BFGS:   13 01:03:35     -202.879238        0.041297
