      Step     Time          Energy          fmax
BFGS:    0 09:55:06     -106.974640      355.514559
BFGS:    1 09:55:09     -182.206219       77.467102
BFGS:    2 09:55:12     -190.968159       60.936150
BFGS:    3 09:55:14     -195.472954       40.699009
BFGS:    4 09:55:17     -199.589705       20.033655
BFGS:    5 09:55:19     -201.303848        8.906032
BFGS:    6 09:55:22     -202.026543        1.513127
BFGS:    7 09:55:25     -202.263944        2.634324
BFGS:    8 09:55:28     -202.423932        2.738764
BFGS:    9 09:55:30     -202.540875        2.765781
BFGS:   10 09:55:33     -202.608272        2.593653
BFGS:   11 09:55:36     -202.668687        2.249565
BFGS:   12 09:55:38     -202.737780        1.552950
BFGS:   13 09:55:41     -202.777589        0.755513
BFGS:   14 09:55:44     -202.794610        0.280865
BFGS:   15 09:55:47     -202.809371        0.588779
BFGS:   16 09:55:49     -202.815025        0.602350
BFGS:   17 09:55:52     -202.818838        0.282286
BFGS:   18 09:55:55     -202.819282        0.085631
BFGS:   19 09:55:58     -202.819334        0.012174
