      Step     Time          Energy          fmax
BFGS:    0 15:39:52     -194.358144        1.964717
BFGS:    1 15:39:55     -194.461006        0.982553
BFGS:    2 15:39:57     -194.562334        1.051507
BFGS:    3 15:40:00     -194.601514        0.817527
BFGS:    4 15:40:03     -194.613208        0.350261
BFGS:    5 15:40:05     -194.616228        0.275079
BFGS:    6 15:40:08     -194.623260        0.580257
BFGS:    7 15:40:11     -194.635593        0.850801
BFGS:    8 15:40:13     -194.653051        0.818734
BFGS:    9 15:40:16     -194.664745        0.388912
BFGS:   10 15:40:18     -194.669988        0.171831
BFGS:   11 15:40:21     -194.675165        0.311954
BFGS:   12 15:40:23     -194.681303        0.449253
BFGS:   13 15:40:26     -194.686481        0.365357
BFGS:   14 15:40:29     -194.688829        0.130373
BFGS:   15 15:40:31     -194.689344        0.058057
BFGS:   16 15:40:34     -194.689590        0.063033
BFGS:   17 15:40:36     -194.689958        0.094917
BFGS:   18 15:40:39     -194.690210        0.067159
BFGS:   19 15:40:41     -194.690288        0.019706
