      Step     Time          Energy          fmax
BFGS:    0 17:43:40      -79.112358      509.387607
BFGS:    1 17:43:43     -173.845443       86.242102
BFGS:    2 17:43:46     -179.295715       65.794053
BFGS:    3 17:43:48     -184.650930       41.852763
BFGS:    4 17:43:51     -189.302148       20.575880
BFGS:    5 17:43:54     -191.395689       11.343996
BFGS:    6 17:43:56     -192.710624        5.886416
BFGS:    7 17:43:59     -193.476526        2.436788
BFGS:    8 17:44:02     -193.877651        1.780396
BFGS:    9 17:44:05     -194.104705        2.247042
BFGS:   10 17:44:07     -194.276117        1.502318
BFGS:   11 17:44:10     -194.369167        0.591116
BFGS:   12 17:44:12     -194.399679        0.297769
BFGS:   13 17:44:15     -194.405982        0.195780
BFGS:   14 17:44:18     -194.408147        0.168174
BFGS:   15 17:44:20     -194.410411        0.120455
BFGS:   16 17:44:23     -194.412219        0.151894
BFGS:   17 17:44:26     -194.413105        0.137990
BFGS:   18 17:44:28     -194.413438        0.073861
BFGS:   19 17:44:31     -194.413600        0.078673
BFGS:   20 17:44:34     -194.413791        0.083776
BFGS:   21 17:44:36     -194.414026        0.084278
BFGS:   22 17:44:39     -194.414241        0.077658
BFGS:   23 17:44:42     -194.414360        0.067833
BFGS:   24 17:44:44     -194.414428        0.059857
BFGS:   25 17:44:47     -194.414504        0.076338
BFGS:   26 17:44:50     -194.414648        0.100234
BFGS:   27 17:44:52     -194.414823        0.086280
BFGS:   28 17:44:55     -194.414911        0.038513
