      Step     Time          Energy          fmax
BFGS:    0 09:27:11     -193.478754        4.387870
BFGS:    1 09:27:14     -193.820241        2.487390
BFGS:    2 09:27:17     -194.080801        1.204762
BFGS:    3 09:27:19     -194.130109        0.681461
BFGS:    4 09:27:22     -194.153280        0.655577
BFGS:    5 09:27:25     -194.184545        0.918090
BFGS:    6 09:27:27     -194.242286        1.031548
BFGS:    7 09:27:30     -194.312318        0.813605
BFGS:    8 09:27:33     -194.360141        0.432628
BFGS:    9 09:27:35     -194.385293        0.289811
BFGS:   10 09:27:38     -194.400909        0.209976
BFGS:   11 09:27:41     -194.408882        0.134464
BFGS:   12 09:27:43     -194.412172        0.122083
BFGS:   13 09:27:46     -194.413215        0.081473
BFGS:   14 09:27:48     -194.413801        0.052210
BFGS:   15 09:27:51     -194.414373        0.035445
