      Step     Time          Energy          fmax
BFGS:    0 08:05:49     -194.012895        2.592703
BFGS:    1 08:05:52     -194.224946        1.693108
BFGS:    2 08:05:54     -194.428791        1.177890
BFGS:    3 08:05:57     -194.480815        0.754399
BFGS:    4 08:06:00     -194.492977        0.294364
BFGS:    5 08:06:02     -194.498392        0.385353
BFGS:    6 08:06:05     -194.519588        0.746604
BFGS:    7 08:06:07     -194.550035        0.839860
BFGS:    8 08:06:10     -194.588439        0.561609
BFGS:    9 08:06:13     -194.613689        0.701970
BFGS:   10 08:06:15     -194.670116        2.000453
BFGS:   11 08:06:18     -194.745824        1.402060
BFGS:   12 08:06:20     -194.852439        1.509759
BFGS:   13 08:06:23     -195.006431        2.261389
BFGS:   14 08:06:26     -195.132247        1.559171
BFGS:   15 08:06:28     -195.313018        2.766264
BFGS:   16 08:06:31     -195.656055        2.579533
BFGS:   17 08:06:33     -195.907796        1.803295
BFGS:   18 08:06:36     -196.084501        2.454878
BFGS:   19 08:06:39     -196.215082        0.577626
BFGS:   20 08:06:41     -196.255781        0.538877
BFGS:   21 08:06:44     -196.397575        0.641927
BFGS:   22 08:06:46     -196.403488        0.547705
BFGS:   23 08:06:49     -196.416660        0.342940
BFGS:   24 08:06:51     -196.424472        0.323587
BFGS:   25 08:06:54     -196.439952        0.657991
BFGS:   26 08:06:56     -196.453638        0.796666
BFGS:   27 08:06:59     -196.469306        0.695468
BFGS:   28 08:07:02     -196.483947        0.359594
BFGS:   29 08:07:04     -196.497127        0.259109
BFGS:   30 08:07:07     -196.509426        0.243116
BFGS:   31 08:07:09     -196.517395        0.321506
BFGS:   32 08:07:12     -196.521694        0.170074
BFGS:   33 08:07:14     -196.524152        0.148085
BFGS:   34 08:07:17     -196.525611        0.109800
BFGS:   35 08:07:19     -196.527252        0.156578
BFGS:   36 08:07:22     -196.529279        0.194697
BFGS:   37 08:07:24     -196.531829        0.163044
BFGS:   38 08:07:27     -196.534004        0.111140
BFGS:   39 08:07:29     -196.535484        0.105506
BFGS:   40 08:07:32     -196.536432        0.134291
BFGS:   41 08:07:34     -196.537553        0.138956
BFGS:   42 08:07:37     -196.539264        0.114834
BFGS:   43 08:07:39     -196.541320        0.102041
BFGS:   44 08:07:42     -196.543006        0.108860
BFGS:   45 08:07:45     -196.544183        0.098444
BFGS:   46 08:07:47     -196.545330        0.094000
BFGS:   47 08:07:50     -196.546886        0.089983
BFGS:   48 08:07:52     -196.548665        0.076331
BFGS:   49 08:07:55     -196.549945        0.072113
BFGS:   50 08:07:57     -196.550584        0.061708
BFGS:   51 08:08:00     -196.550937        0.052032
BFGS:   52 08:08:02     -196.551319        0.041910
