      Step     Time          Energy          fmax
BFGS:    0 09:22:55     -193.478754        4.387870
BFGS:    1 09:22:57     -193.820238        2.487390
BFGS:    2 09:23:00     -194.080802        1.204764
BFGS:    3 09:23:03     -194.130109        0.681524
BFGS:    4 09:23:06     -194.153276        0.655546
BFGS:    5 09:23:08     -194.184551        0.918088
BFGS:    6 09:23:11     -194.242286        1.031566
BFGS:    7 09:23:13     -194.312314        0.813644
BFGS:    8 09:23:16     -194.360153        0.432639
BFGS:    9 09:23:19     -194.385292        0.289819
BFGS:   10 09:23:21     -194.400907        0.209982
BFGS:   11 09:23:24     -194.408884        0.134452
BFGS:   12 09:23:27     -194.412162        0.122087
BFGS:   13 09:23:29     -194.413227        0.081451
BFGS:   14 09:23:32     -194.413791        0.052234
BFGS:   15 09:23:34     -194.414382        0.035354
