      Step     Time          Energy          fmax
BFGS:    0 09:31:09     -194.364107        0.805531
BFGS:    1 09:31:12     -194.371986        0.348311
BFGS:    2 09:31:15     -194.375387        0.313878
BFGS:    3 09:31:17     -194.387632        0.273063
BFGS:    4 09:31:20     -194.388586        0.146284
BFGS:    5 09:31:22     -194.389451        0.168091
BFGS:    6 09:31:25     -194.391185        0.309165
BFGS:    7 09:31:28     -194.395252        0.488603
BFGS:    8 09:31:30     -194.402233        0.573732
BFGS:    9 09:31:33     -194.409797        0.397115
BFGS:   10 09:31:35     -194.412855        0.121625
BFGS:   11 09:31:38     -194.413667        0.067155
BFGS:   12 09:31:41     -194.414251        0.089769
BFGS:   13 09:31:43     -194.414613        0.091855
BFGS:   14 09:31:46     -194.414813        0.047963
