      Step     Time          Energy          fmax
BFGS:    0 01:43:12     -194.012895        2.592705
BFGS:    1 01:43:15     -194.224920        1.693242
BFGS:    2 01:43:18     -194.428817        1.178303
BFGS:    3 01:43:20     -194.480808        0.754782
BFGS:    4 01:43:23     -194.492979        0.294312
BFGS:    5 01:43:25     -194.498394        0.385364
BFGS:    6 01:43:28     -194.519599        0.747183
BFGS:    7 01:43:31     -194.550062        0.840468
BFGS:    8 01:43:33     -194.588483        0.561792
BFGS:    9 01:43:36     -194.613727        0.701909
BFGS:   10 01:43:39     -194.670120        2.005600
BFGS:   11 01:43:41     -194.745897        1.401298
BFGS:   12 01:43:44     -194.851995        1.505570
BFGS:   13 01:43:46     -195.006261        2.272096
BFGS:   14 01:43:49     -195.131740        1.560666
BFGS:   15 01:43:52     -195.316095        2.742553
BFGS:   16 01:43:54     -195.655483        2.603974
BFGS:   17 01:43:57     -195.902038        1.855971
BFGS:   18 01:43:59     -196.086042        2.396967
BFGS:   19 01:44:02     -196.214855        0.578652
BFGS:   20 01:44:05     -196.255697        0.539601
BFGS:   21 01:44:07     -196.398342        0.581428
BFGS:   22 01:44:10     -196.406272        0.476443
BFGS:   23 01:44:12     -196.417245        0.348808
BFGS:   24 01:44:15     -196.425182        0.296064
BFGS:   25 01:44:18     -196.444513        0.673917
BFGS:   26 01:44:20     -196.456729        0.756184
BFGS:   27 01:44:23     -196.473142        0.617762
BFGS:   28 01:44:25     -196.486795        0.311000
BFGS:   29 01:44:28     -196.500497        0.244181
BFGS:   30 01:44:30     -196.511322        0.365032
BFGS:   31 01:44:33     -196.517656        0.158375
BFGS:   32 01:44:36     -196.522411        0.289274
BFGS:   33 01:44:38     -196.524642        0.118649
BFGS:   34 01:44:41     -196.526184        0.160275
BFGS:   35 01:44:43     -196.527753        0.214416
BFGS:   36 01:44:46     -196.530197        0.211231
BFGS:   37 01:44:48     -196.532663        0.128603
BFGS:   38 01:44:51     -196.534591        0.111507
BFGS:   39 01:44:53     -196.535787        0.130601
BFGS:   40 01:44:56     -196.536720        0.140584
BFGS:   41 01:44:59     -196.538080        0.124572
BFGS:   42 01:45:01     -196.540027        0.098238
BFGS:   43 01:45:04     -196.542026        0.095670
BFGS:   44 01:45:06     -196.543415        0.100945
BFGS:   45 01:45:09     -196.544486        0.094635
BFGS:   46 01:45:11     -196.545803        0.089032
BFGS:   47 01:45:14     -196.547607        0.085325
BFGS:   48 01:45:16     -196.549316        0.092129
BFGS:   49 01:45:19     -196.550266        0.067971
BFGS:   50 01:45:22     -196.550687        0.058689
BFGS:   51 01:45:24     -196.551046        0.047980
