      Step     Time          Energy          fmax
BFGS:    0 06:24:04     -194.525527        0.369348
BFGS:    1 06:24:06     -194.527042        0.174071
BFGS:    2 06:24:09     -194.528163        0.226879
BFGS:    3 06:24:12     -194.534755        0.363995
BFGS:    4 06:24:14     -194.537046        0.275815
BFGS:    5 06:24:17     -194.540077        0.167680
BFGS:    6 06:24:19     -194.544790        0.390381
BFGS:    7 06:24:22     -194.554721        0.676009
BFGS:    8 06:24:25     -194.566047        0.722680
BFGS:    9 06:24:27     -194.576814        0.445153
BFGS:   10 06:24:30     -194.585273        0.235496
BFGS:   11 06:24:32     -194.589296        0.232475
BFGS:   12 06:24:35     -194.601922        0.529626
BFGS:   13 06:24:37     -194.609367        0.487744
BFGS:   14 06:24:40     -194.614017        0.246313
BFGS:   15 06:24:43     -194.615219        0.140652
BFGS:   16 06:24:45     -194.616170        0.198751
BFGS:   17 06:24:48     -194.624103        0.722300
BFGS:   18 06:24:50     -194.626846        1.602983
BFGS:   19 06:24:53     -194.661043        0.838192
BFGS:   20 06:24:55     -194.684423        0.755337
BFGS:   21 06:24:58     -194.741741        1.593112
BFGS:   22 06:25:01     -194.821182        3.337160
BFGS:   23 06:25:03     -195.044206        2.792213
BFGS:   24 06:25:06     -195.313846        2.394461
BFGS:   25 06:25:09     -195.679866        1.514589
BFGS:   26 06:25:11     -195.852148        2.771279
BFGS:   27 06:25:14     -196.146701        1.402169
BFGS:   28 06:25:16     -196.205644        0.758301
BFGS:   29 06:25:19     -196.308086        0.889769
BFGS:   30 06:25:21     -196.406568        0.584903
BFGS:   31 06:25:24     -196.407028        2.087873
BFGS:   32 06:25:27     -196.463788        0.350653
BFGS:   33 06:25:29     -196.471929        0.348928
BFGS:   34 06:25:32     -196.485218        0.481638
BFGS:   35 06:25:34     -196.494739        0.443813
BFGS:   36 06:25:37     -196.516180        0.282559
BFGS:   37 06:25:39     -196.522264        0.193922
BFGS:   38 06:25:42     -196.525220        0.149502
BFGS:   39 06:25:44     -196.526769        0.114921
BFGS:   40 06:25:47     -196.529508        0.107322
BFGS:   41 06:25:49     -196.531291        0.082801
BFGS:   42 06:25:52     -196.532217        0.071459
BFGS:   43 06:25:54     -196.533096        0.087466
BFGS:   44 06:25:57     -196.534728        0.108131
BFGS:   45 06:26:00     -196.537109        0.105442
BFGS:   46 06:26:02     -196.539728        0.087417
BFGS:   47 06:26:05     -196.541458        0.107045
BFGS:   48 06:26:07     -196.542558        0.113169
BFGS:   49 06:26:10     -196.543708        0.101772
BFGS:   50 06:26:12     -196.545593        0.094548
BFGS:   51 06:26:15     -196.547780        0.089649
BFGS:   52 06:26:18     -196.549207        0.076557
BFGS:   53 06:26:20     -196.549890        0.084831
BFGS:   54 06:26:23     -196.550500        0.074786
BFGS:   55 06:26:25     -196.551380        0.048055
