      Step     Time          Energy          fmax
BFGS:    0 13:40:38     -194.370859        1.931376
BFGS:    1 13:40:41     -194.485656        1.092477
BFGS:    2 13:40:43     -194.602697        0.960925
BFGS:    3 13:40:46     -194.642534        0.691661
BFGS:    4 13:40:48     -194.652153        0.228796
BFGS:    5 13:40:51     -194.653295        0.116461
BFGS:    6 13:40:54     -194.654983        0.268283
BFGS:    7 13:40:56     -194.657684        0.382685
BFGS:    8 13:40:59     -194.660699        0.346670
BFGS:    9 13:41:01     -194.662637        0.183698
BFGS:   10 13:41:04     -194.663955        0.123096
BFGS:   11 13:41:07     -194.665912        0.268601
BFGS:   12 13:41:09     -194.669418        0.414046
BFGS:   13 13:41:12     -194.674623        0.474150
BFGS:   14 13:41:14     -194.679664        0.338159
BFGS:   15 13:41:17     -194.682901        0.160516
BFGS:   16 13:41:20     -194.684835        0.156598
BFGS:   17 13:41:22     -194.686840        0.264336
BFGS:   18 13:41:25     -194.689075        0.244838
BFGS:   19 13:41:27     -194.690206        0.109501
BFGS:   20 13:41:30     -194.690446        0.018027
