      Step     Time          Energy          fmax
BFGS:    0 03:12:54     -192.870523        6.359062
BFGS:    1 03:12:57     -193.726610        2.014756
BFGS:    2 03:12:59     -194.004381        1.416718
BFGS:    3 03:13:02     -194.116428        1.676509
BFGS:    4 03:13:05     -194.199867        1.429930
BFGS:    5 03:13:08     -194.238185        0.552613
BFGS:    6 03:13:10     -194.255674        0.610610
BFGS:    7 03:13:13     -194.325527        1.236085
BFGS:    8 03:13:16     -194.390363        1.321159
BFGS:    9 03:13:19     -194.497024        1.263887
BFGS:   10 03:13:21     -194.558248        0.635878
BFGS:   11 03:13:24     -194.614658        0.334489
BFGS:   12 03:13:26     -194.634769        0.295463
BFGS:   13 03:13:29     -194.650571        0.303655
BFGS:   14 03:13:31     -194.668151        0.297624
BFGS:   15 03:13:34     -194.680931        0.137590
BFGS:   16 03:13:36     -194.686439        0.107483
BFGS:   17 03:13:39     -194.687894        0.088626
BFGS:   18 03:13:42     -194.688505        0.071727
BFGS:   19 03:13:44     -194.689531        0.044963
