      Step     Time          Energy          fmax
BFGS:    0 17:13:58     -194.358142        1.964712
BFGS:    1 17:14:00     -194.461013        0.982548
BFGS:    2 17:14:03     -194.562332        1.051504
BFGS:    3 17:14:06     -194.601518        0.817477
BFGS:    4 17:14:08     -194.613208        0.350318
BFGS:    5 17:14:11     -194.616226        0.275070
BFGS:    6 17:14:13     -194.623256        0.580209
BFGS:    7 17:14:16     -194.635589        0.850677
BFGS:    8 17:14:19     -194.653045        0.818822
BFGS:    9 17:14:21     -194.664739        0.389063
BFGS:   10 17:14:24     -194.669984        0.171839
BFGS:   11 17:14:26     -194.675161        0.311958
BFGS:   12 17:14:29     -194.681303        0.449199
BFGS:   13 17:14:31     -194.686481        0.365423
BFGS:   14 17:14:34     -194.688825        0.130438
BFGS:   15 17:14:36     -194.689346        0.058059
BFGS:   16 17:14:39     -194.689590        0.062960
BFGS:   17 17:14:42     -194.689960        0.094979
BFGS:   18 17:14:44     -194.690212        0.067150
BFGS:   19 17:14:47     -194.690288        0.019700
