      Step     Time          Energy          fmax
BFGS:    0 14:37:26     -193.478765        4.387823
BFGS:    1 14:37:28     -193.820245        2.487391
BFGS:    2 14:37:31     -194.080802        1.204804
BFGS:    3 14:37:34     -194.130107        0.681458
BFGS:    4 14:37:36     -194.153280        0.655557
BFGS:    5 14:37:39     -194.184551        0.918095
BFGS:    6 14:37:42     -194.242284        1.031563
BFGS:    7 14:37:44     -194.312313        0.813667
BFGS:    8 14:37:47     -194.360157        0.432588
BFGS:    9 14:37:50     -194.385290        0.289835
BFGS:   10 14:37:52     -194.400917        0.209992
BFGS:   11 14:37:55     -194.408880        0.134490
BFGS:   12 14:37:58     -194.412158        0.122092
BFGS:   13 14:38:00     -194.413223        0.081412
BFGS:   14 14:38:03     -194.413791        0.052241
BFGS:   15 14:38:05     -194.414382        0.035337
