      Step     Time          Energy          fmax
BFGS:    0 16:51:51     -194.533674        0.340476
BFGS:    1 16:51:53     -194.535171        0.196168
BFGS:    2 16:51:56     -194.537641        0.342445
BFGS:    3 16:51:58     -194.545572        0.597524
BFGS:    4 16:52:01     -194.552209        0.598526
BFGS:    5 16:52:03     -194.559337        0.385625
BFGS:    6 16:52:06     -194.567766        0.318901
BFGS:    7 16:52:08     -194.580772        0.758377
BFGS:    8 16:52:11     -194.599134        1.058507
BFGS:    9 16:52:14     -194.620023        0.873254
BFGS:   10 16:52:16     -194.638639        0.292025
BFGS:   11 16:52:19     -194.646331        0.286879
BFGS:   12 16:52:22     -194.661737        0.593084
BFGS:   13 16:52:24     -194.674606        0.700627
BFGS:   14 16:52:27     -194.685678        0.527188
BFGS:   15 16:52:29     -194.689811        0.184368
BFGS:   16 16:52:32     -194.690366        0.020484
