      Step     Time          Energy          fmax
BFGS:    0 20:19:49     -194.664890        0.376322
BFGS:    1 20:19:52     -194.669864        0.236147
BFGS:    2 20:19:55     -194.674718        0.252443
BFGS:    3 20:19:57     -194.679370        0.253100
BFGS:    4 20:20:00     -194.680265        0.132168
BFGS:    5 20:20:03     -194.680562        0.089073
BFGS:    6 20:20:05     -194.681018        0.169038
BFGS:    7 20:20:08     -194.682044        0.270699
BFGS:    8 20:20:11     -194.683710        0.325023
BFGS:    9 20:20:13     -194.685487        0.252351
BFGS:   10 20:20:16     -194.686601        0.101808
BFGS:   11 20:20:19     -194.687316        0.072434
BFGS:   12 20:20:21     -194.688070        0.163813
BFGS:   13 20:20:24     -194.689064        0.208545
BFGS:   14 20:20:27     -194.689924        0.155240
BFGS:   15 20:20:29     -194.690299        0.051529
BFGS:   16 20:20:32     -194.690387        0.017803
