      Step     Time          Energy          fmax
BFGS:    0 19:58:47     -193.021385        6.075304
BFGS:    1 19:58:50     -193.956184        2.306369
BFGS:    2 19:58:53     -194.283369        1.137453
BFGS:    3 19:58:55     -194.395437        1.344645
BFGS:    4 19:58:58     -194.460237        1.042709
BFGS:    5 19:59:01     -194.482030        0.251495
BFGS:    6 19:59:04     -194.487726        0.226710
BFGS:    7 19:59:07     -194.494560        0.413545
BFGS:    8 19:59:10     -194.501909        0.480248
BFGS:    9 19:59:12     -194.518772        0.522900
BFGS:   10 19:59:15     -194.533683        0.415185
BFGS:   11 19:59:18     -194.545228        0.262748
BFGS:   12 19:59:21     -194.555305        0.260035
BFGS:   13 19:59:23     -194.566610        0.257452
BFGS:   14 19:59:26     -194.584306        0.330450
BFGS:   15 19:59:29     -194.608030        0.349269
BFGS:   16 19:59:31     -194.630855        0.319976
BFGS:   17 19:59:34     -194.650979        0.356308
BFGS:   18 19:59:36     -194.662797        0.296528
BFGS:   19 19:59:39     -194.670709        0.229992
BFGS:   20 19:59:42     -194.681123        0.171797
BFGS:   21 19:59:44     -194.688049        0.227004
BFGS:   22 19:59:47     -194.689825        0.101893
BFGS:   23 19:59:50     -194.690324        0.020620
