      Step     Time          Energy          fmax
BFGS:    0 06:28:57     -194.525529        0.369348
BFGS:    1 06:28:59     -194.527042        0.174072
BFGS:    2 06:29:02     -194.528161        0.226879
BFGS:    3 06:29:04     -194.534761        0.363914
BFGS:    4 06:29:07     -194.537042        0.275899
BFGS:    5 06:29:10     -194.540086        0.167761
BFGS:    6 06:29:12     -194.544790        0.389956
BFGS:    7 06:29:15     -194.554735        0.676705
BFGS:    8 06:29:17     -194.566045        0.722926
BFGS:    9 06:29:20     -194.576824        0.444659
BFGS:   10 06:29:23     -194.585268        0.235508
BFGS:   11 06:29:25     -194.589294        0.232707
BFGS:   12 06:29:28     -194.601907        0.529776
BFGS:   13 06:29:30     -194.609359        0.488069
BFGS:   14 06:29:33     -194.614015        0.246517
BFGS:   15 06:29:35     -194.615221        0.140693
BFGS:   16 06:29:38     -194.616170        0.198764
BFGS:   17 06:29:40     -194.624061        0.719918
BFGS:   18 06:29:43     -194.623191        1.637699
BFGS:   19 06:29:46     -194.659122        0.795952
BFGS:   20 06:29:48     -194.679914        0.703869
BFGS:   21 06:29:51     -194.733455        1.494038
BFGS:   22 06:29:53     -194.803522        3.195626
BFGS:   23 06:29:56     -195.019868        2.741864
BFGS:   24 06:29:59     -195.268928        2.463048
BFGS:   25 06:30:01     -195.594705        1.608430
BFGS:   26 06:30:04     -195.794744        2.673769
BFGS:   27 06:30:07     -196.110860        1.553688
BFGS:   28 06:30:09     -196.168020        0.755744
BFGS:   29 06:30:12     -196.336242        1.371013
BFGS:   30 06:30:14     -196.435667        0.550756
BFGS:   31 06:30:17     -196.461563        0.373122
BFGS:   32 06:30:19     -196.468864        0.395807
BFGS:   33 06:30:22     -196.483690        0.470718
BFGS:   34 06:30:24     -196.490297        0.743593
BFGS:   35 06:30:27     -196.508523        0.250033
BFGS:   36 06:30:29     -196.519708        0.163610
BFGS:   37 06:30:32     -196.523336        0.160386
BFGS:   38 06:30:34     -196.525300        0.131717
BFGS:   39 06:30:37     -196.528593        0.124944
BFGS:   40 06:30:40     -196.530622        0.099585
BFGS:   41 06:30:42     -196.531663        0.075209
BFGS:   42 06:30:45     -196.532499        0.076302
BFGS:   43 06:30:47     -196.533924        0.073817
BFGS:   44 06:30:50     -196.535955        0.087620
BFGS:   45 06:30:52     -196.538341        0.105530
BFGS:   46 06:30:55     -196.540222        0.116763
BFGS:   47 06:30:57     -196.541425        0.108498
BFGS:   48 06:31:00     -196.542621        0.107650
BFGS:   49 06:31:02     -196.544437        0.104522
BFGS:   50 06:31:05     -196.546483        0.113242
BFGS:   51 06:31:08     -196.548088        0.099456
BFGS:   52 06:31:10     -196.549072        0.096887
BFGS:   53 06:31:13     -196.549776        0.074850
BFGS:   54 06:31:15     -196.550607        0.092758
BFGS:   55 06:31:18     -196.551628        0.096174
BFGS:   56 06:31:20     -196.552448        0.061419
BFGS:   57 06:31:23     -196.552854        0.040076
