      Step     Time          Energy          fmax
BFGS:    0 09:14:02     -184.244583       46.733936
BFGS:    1 09:14:05     -191.288576       15.107676
BFGS:    2 09:14:07     -192.772569        6.306285
BFGS:    3 09:14:10     -192.979328        5.289353
BFGS:    4 09:14:13     -193.621307        1.928643
BFGS:    5 09:14:15     -193.782348        2.326814
BFGS:    6 09:14:18     -194.015098        1.587869
BFGS:    7 09:14:21     -194.170827        1.444285
BFGS:    8 09:14:23     -194.280506        1.065783
BFGS:    9 09:14:26     -194.353858        0.627426
BFGS:   10 09:14:29     -194.392181        0.212052
BFGS:   11 09:14:31     -194.398597        0.123123
BFGS:   12 09:14:34     -194.404348        0.102278
BFGS:   13 09:14:37     -194.408533        0.108919
BFGS:   14 09:14:39     -194.410572        0.136065
BFGS:   15 09:14:42     -194.411262        0.150026
BFGS:   16 09:14:45     -194.412662        0.151041
BFGS:   17 09:14:47     -194.413734        0.117195
BFGS:   18 09:14:50     -194.414497        0.059524
BFGS:   19 09:14:52     -194.414686        0.031220
