      Step     Time          Energy          fmax
BFGS:    0 06:36:13     -194.668399        0.379254
BFGS:    1 06:36:16     -194.673366        0.232708
BFGS:    2 06:36:18     -194.677988        0.241242
BFGS:    3 06:36:21     -194.682327        0.233835
BFGS:    4 06:36:23     -194.683061        0.117336
BFGS:    5 06:36:26     -194.683273        0.076779
BFGS:    6 06:36:28     -194.683593        0.144767
BFGS:    7 06:36:31     -194.684370        0.240523
BFGS:    8 06:36:33     -194.685714        0.308729
BFGS:    9 06:36:36     -194.687334        0.266372
BFGS:   10 06:36:38     -194.688390        0.122992
BFGS:   11 06:36:41     -194.688922        0.043313
