      Step     Time          Energy          fmax
BFGS:    0 01:28:09     -194.364105        0.805522
BFGS:    1 01:28:12     -194.371986        0.348306
BFGS:    2 01:28:14     -194.375392        0.313884
BFGS:    3 01:28:17     -194.387628        0.272996
BFGS:    4 01:28:19     -194.388572        0.146272
BFGS:    5 01:28:22     -194.389451        0.168244
BFGS:    6 01:28:25     -194.391185        0.309261
BFGS:    7 01:28:27     -194.395240        0.488917
BFGS:    8 01:28:30     -194.402225        0.573563
BFGS:    9 01:28:32     -194.409807        0.396900
BFGS:   10 01:28:35     -194.412858        0.121500
BFGS:   11 01:28:38     -194.413667        0.067170
BFGS:   12 01:28:40     -194.414255        0.089847
BFGS:   13 01:28:43     -194.414613        0.092024
BFGS:   14 01:28:46     -194.414815        0.048010
