      Step     Time          Energy          fmax
BFGS:    0 17:59:27     -184.244663       46.733487
BFGS:    1 17:59:29     -191.288572       15.107676
BFGS:    2 17:59:32     -192.772569        6.306249
BFGS:    3 17:59:35     -192.979335        5.289289
BFGS:    4 17:59:38     -193.621305        1.928555
BFGS:    5 17:59:40     -193.782352        2.326892
BFGS:    6 17:59:43     -194.015092        1.587870
BFGS:    7 17:59:46     -194.170825        1.444287
BFGS:    8 17:59:48     -194.280504        1.065786
BFGS:    9 17:59:51     -194.353858        0.627417
BFGS:   10 17:59:54     -194.392185        0.212029
BFGS:   11 17:59:56     -194.398578        0.123115
BFGS:   12 17:59:59     -194.404359        0.102273
BFGS:   13 18:00:02     -194.408540        0.108757
BFGS:   14 18:00:04     -194.410568        0.136049
BFGS:   15 18:00:07     -194.411273        0.150028
BFGS:   16 18:00:10     -194.412666        0.151019
BFGS:   17 18:00:12     -194.413724        0.117121
BFGS:   18 18:00:15     -194.414491        0.059678
BFGS:   19 18:00:17     -194.414690        0.031227
