      Step     Time          Energy          fmax
BFGS:    0 17:10:10     -194.525541        0.369344
BFGS:    1 17:10:13     -194.527040        0.174081
BFGS:    2 17:10:16     -194.528163        0.226864
BFGS:    3 17:10:18     -194.534761        0.363836
BFGS:    4 17:10:21     -194.537038        0.275750
BFGS:    5 17:10:23     -194.540075        0.167361
BFGS:    6 17:10:26     -194.544792        0.389718
BFGS:    7 17:10:29     -194.554721        0.675505
BFGS:    8 17:10:31     -194.566047        0.722524
BFGS:    9 17:10:34     -194.576803        0.445588
BFGS:   10 17:10:36     -194.585279        0.235400
BFGS:   11 17:10:39     -194.589288        0.232187
BFGS:   12 17:10:42     -194.601936        0.529337
BFGS:   13 17:10:44     -194.609363        0.486805
BFGS:   14 17:10:47     -194.613998        0.245039
BFGS:   15 17:10:49     -194.615190        0.140016
BFGS:   16 17:10:52     -194.616134        0.197906
BFGS:   17 17:10:54     -194.623992        0.719379
BFGS:   18 17:10:57     -194.621843        1.647401
BFGS:   19 17:11:00     -194.658201        0.780229
BFGS:   20 17:11:02     -194.677972        0.685249
BFGS:   21 17:11:05     -194.730533        1.453732
BFGS:   22 17:11:07     -194.792501        3.203430
BFGS:   23 17:11:10     -195.013200        2.667128
BFGS:   24 17:11:13     -195.247571        2.517385
BFGS:   25 17:11:15     -195.561502        1.624293
BFGS:   26 17:11:18     -195.793508        2.429846
BFGS:   27 17:11:20     -196.093566        1.513073
BFGS:   28 17:11:23     -196.151927        0.971461
BFGS:   29 17:11:26     -196.341241        1.015911
BFGS:   30 17:11:28     -196.423109        1.248280
BFGS:   31 17:11:31     -196.403900        1.783077
BFGS:   32 17:11:33     -196.463315        0.356533
BFGS:   33 17:11:36     -196.469444        0.357530
BFGS:   34 17:11:38     -196.491771        0.419455
BFGS:   35 17:11:41     -196.504379        0.329937
BFGS:   36 17:11:43     -196.519605        0.186440
BFGS:   37 17:11:46     -196.522933        0.165890
BFGS:   38 17:11:48     -196.525573        0.134860
BFGS:   39 17:11:51     -196.527883        0.120287
BFGS:   40 17:11:54     -196.530273        0.127364
BFGS:   41 17:11:56     -196.531694        0.072996
BFGS:   42 17:11:59     -196.532489        0.070131
BFGS:   43 17:12:01     -196.533645        0.084029
BFGS:   44 17:12:04     -196.535362        0.109599
BFGS:   45 17:12:06     -196.537765        0.135778
BFGS:   46 17:12:09     -196.539886        0.118315
BFGS:   47 17:12:11     -196.541280        0.107875
BFGS:   48 17:12:14     -196.542362        0.102915
BFGS:   49 17:12:17     -196.543834        0.116128
BFGS:   50 17:12:19     -196.545972        0.158969
BFGS:   51 17:12:22     -196.547904        0.120895
BFGS:   52 17:12:24     -196.548915        0.094729
BFGS:   53 17:12:27     -196.549556        0.081858
BFGS:   54 17:12:29     -196.550384        0.086878
BFGS:   55 17:12:32     -196.551490        0.097788
BFGS:   56 17:12:34     -196.552448        0.064532
BFGS:   57 17:12:37     -196.552860        0.038310
