      Step     Time          Energy          fmax
BFGS:    0 21:33:21     -194.525529        0.369349
BFGS:    1 21:33:23     -194.527040        0.174072
BFGS:    2 21:33:26     -194.528161        0.226872
BFGS:    3 21:33:29     -194.534769        0.363967
BFGS:    4 21:33:31     -194.537038        0.275758
BFGS:    5 21:33:34     -194.540081        0.167682
BFGS:    6 21:33:36     -194.544786        0.389962
BFGS:    7 21:33:39     -194.554729        0.676194
BFGS:    8 21:33:42     -194.566053        0.722607
BFGS:    9 21:33:44     -194.576822        0.444912
BFGS:   10 21:33:47     -194.585271        0.235520
BFGS:   11 21:33:49     -194.589294        0.232439
BFGS:   12 21:33:52     -194.601901        0.529609
BFGS:   13 21:33:55     -194.609346        0.487768
BFGS:   14 21:33:57     -194.613994        0.246290
BFGS:   15 21:34:00     -194.615194        0.140127
BFGS:   16 21:34:02     -194.616136        0.197478
BFGS:   17 21:34:05     -194.623907        0.715185
BFGS:   18 21:34:07     -194.611463        1.737986
BFGS:   19 21:34:10     -194.653659        0.686300
BFGS:   20 21:34:13     -194.668657        0.584442
BFGS:   21 21:34:15     -194.716276        1.224359
BFGS:   22 21:34:18     -194.748857        2.969141
BFGS:   23 21:34:20     -194.965972        2.156453
BFGS:   24 21:34:23     -195.166248        2.093004
BFGS:   25 21:34:26     -195.415582        2.036693
BFGS:   26 21:34:28     -195.704185        1.745134
BFGS:   27 21:34:31     -195.977762        1.568704
BFGS:   28 21:34:33     -196.061355        0.921304
BFGS:   29 21:34:36     -195.859603        3.779321
BFGS:   30 21:34:39     -196.171100        1.449054
BFGS:   31 21:34:41     -196.248626        0.740772
BFGS:   32 21:34:44     -196.394809        0.560588
BFGS:   33 21:34:46     -196.432117        1.612822
BFGS:   34 21:34:49     -196.461488        0.420067
BFGS:   35 21:34:51     -196.469713        0.354556
BFGS:   36 21:34:54     -196.485740        0.466196
BFGS:   37 21:34:56     -196.498300        0.438287
BFGS:   38 21:34:59     -196.515001        0.298081
BFGS:   39 21:35:02     -196.521923        0.343142
BFGS:   40 21:35:04     -196.525959        0.153675
BFGS:   41 21:35:07     -196.527919        0.125617
BFGS:   42 21:35:09     -196.529670        0.139992
BFGS:   43 21:35:12     -196.532173        0.145721
BFGS:   44 21:35:14     -196.533439        0.090154
BFGS:   45 21:35:17     -196.534290        0.085954
BFGS:   46 21:35:19     -196.535402        0.106729
BFGS:   47 21:35:22     -196.536945        0.155046
BFGS:   48 21:35:24     -196.539121        0.174168
BFGS:   49 21:35:27     -196.541248        0.135956
BFGS:   50 21:35:30     -196.542686        0.113609
BFGS:   51 21:35:32     -196.543706        0.114676
BFGS:   52 21:35:35     -196.544975        0.132524
BFGS:   53 21:35:37     -196.546819        0.160920
BFGS:   54 21:35:40     -196.548557        0.117988
BFGS:   55 21:35:43     -196.549484        0.078587
BFGS:   56 21:35:45     -196.549976        0.075504
BFGS:   57 21:35:48     -196.550561        0.084528
BFGS:   58 21:35:50     -196.551422        0.095972
BFGS:   59 21:35:53     -196.552265        0.072470
BFGS:   60 21:35:55     -196.552659        0.035517
