      Step     Time          Energy          fmax
BFGS:    0 14:06:08      -79.112342      509.387607
BFGS:    1 14:06:10     -173.845439       86.242102
BFGS:    2 14:06:13     -179.295715       65.794053
BFGS:    3 14:06:16     -184.650932       41.852763
BFGS:    4 14:06:19     -189.302148       20.575901
BFGS:    5 14:06:21     -191.395689       11.343992
BFGS:    6 14:06:24     -192.710626        5.886415
BFGS:    7 14:06:27     -193.476528        2.436788
BFGS:    8 14:06:29     -193.877653        1.780404
BFGS:    9 14:06:32     -194.104711        2.247039
BFGS:   10 14:06:35     -194.276113        1.502505
BFGS:   11 14:06:37     -194.369169        0.591044
BFGS:   12 14:06:40     -194.399684        0.297764
BFGS:   13 14:06:43     -194.405981        0.195776
BFGS:   14 14:06:45     -194.408138        0.168175
BFGS:   15 14:06:48     -194.410398        0.120431
BFGS:   16 14:06:51     -194.412225        0.151909
BFGS:   17 14:06:53     -194.413105        0.137997
BFGS:   18 14:06:56     -194.413450        0.073820
BFGS:   19 14:06:59     -194.413612        0.078575
BFGS:   20 14:07:01     -194.413774        0.083775
BFGS:   21 14:07:04     -194.414026        0.084318
BFGS:   22 14:07:06     -194.414239        0.077558
BFGS:   23 14:07:09     -194.414360        0.067909
BFGS:   24 14:07:12     -194.414417        0.059742
BFGS:   25 14:07:14     -194.414516        0.075876
BFGS:   26 14:07:17     -194.414655        0.099999
BFGS:   27 14:07:20     -194.414815        0.086358
BFGS:   28 14:07:22     -194.414915        0.038612
