      Step     Time          Energy          fmax
BFGS:    0 18:26:54     -194.012891        2.592701
BFGS:    1 18:26:57     -194.224950        1.693095
BFGS:    2 18:26:59     -194.428791        1.177762
BFGS:    3 18:27:02     -194.480817        0.754353
BFGS:    4 18:27:04     -194.492979        0.294371
BFGS:    5 18:27:07     -194.498394        0.385285
BFGS:    6 18:27:10     -194.519588        0.746708
BFGS:    7 18:27:12     -194.550043        0.839913
BFGS:    8 18:27:15     -194.588479        0.561735
BFGS:    9 18:27:17     -194.613733        0.702146
BFGS:   10 18:27:20     -194.670183        2.002926
BFGS:   11 18:27:22     -194.745939        1.401100
BFGS:   12 18:27:25     -194.852279        1.507079
BFGS:   13 18:27:28     -195.006540        2.269246
BFGS:   14 18:27:30     -195.132003        1.558330
BFGS:   15 18:27:33     -195.315223        2.749510
BFGS:   16 18:27:35     -195.655904        2.601426
BFGS:   17 18:27:38     -195.902931        1.848858
BFGS:   18 18:27:41     -196.087110        2.394525
BFGS:   19 18:27:43     -196.214965        0.577963
BFGS:   20 18:27:46     -196.255804        0.538675
BFGS:   21 18:27:48     -196.396631        0.694929
BFGS:   22 18:27:51     -196.398941        0.684043
BFGS:   23 18:27:54     -196.415521        0.320538
BFGS:   24 18:27:56     -196.422657        0.309513
BFGS:   25 18:27:59     -196.437660        0.646340
BFGS:   26 18:28:01     -196.451505        0.790687
BFGS:   27 18:28:04     -196.467273        0.706711
BFGS:   28 18:28:06     -196.481966        0.385132
BFGS:   29 18:28:09     -196.495319        0.265533
BFGS:   30 18:28:11     -196.507976        0.221470
BFGS:   31 18:28:14     -196.516563        0.356989
BFGS:   32 18:28:17     -196.520503        0.204707
BFGS:   33 18:28:19     -196.524217        0.134713
BFGS:   34 18:28:22     -196.525411        0.109235
BFGS:   35 18:28:24     -196.527793        0.161309
BFGS:   36 18:28:27     -196.529607        0.173511
BFGS:   37 18:28:29     -196.532178        0.125535
BFGS:   38 18:28:32     -196.534200        0.111947
BFGS:   39 18:28:34     -196.535617        0.115645
BFGS:   40 18:28:37     -196.536539        0.129874
BFGS:   41 18:28:39     -196.537755        0.122309
BFGS:   42 18:28:42     -196.539535        0.094359
BFGS:   43 18:28:44     -196.541572        0.110302
BFGS:   44 18:28:47     -196.543157        0.112696
BFGS:   45 18:28:49     -196.544300        0.097795
BFGS:   46 18:28:52     -196.545511        0.091210
BFGS:   47 18:28:55     -196.547122        0.082107
BFGS:   48 18:28:57     -196.548820        0.097775
BFGS:   49 18:29:00     -196.550006        0.076460
BFGS:   50 18:29:02     -196.550622        0.059285
BFGS:   51 18:29:05     -196.550966        0.050380
BFGS:   52 18:29:07     -196.551342        0.049827
