      Step     Time          Energy          fmax
BFGS:    0 03:18:57     -194.533674        0.340477
BFGS:    1 03:18:59     -194.535171        0.196171
BFGS:    2 03:19:02     -194.537639        0.342446
BFGS:    3 03:19:04     -194.545566        0.597526
BFGS:    4 03:19:07     -194.552206        0.598601
BFGS:    5 03:19:09     -194.559337        0.385549
BFGS:    6 03:19:12     -194.567768        0.318658
BFGS:    7 03:19:14     -194.580778        0.758726
BFGS:    8 03:19:17     -194.599130        1.058257
BFGS:    9 03:19:19     -194.620035        0.873146
BFGS:   10 03:19:22     -194.638633        0.292102
BFGS:   11 03:19:25     -194.646329        0.286853
BFGS:   12 03:19:27     -194.661714        0.592802
BFGS:   13 03:19:30     -194.674585        0.701002
BFGS:   14 03:19:33     -194.685670        0.527821
BFGS:   15 03:19:35     -194.689807        0.184912
BFGS:   16 03:19:38     -194.690364        0.020678
