      Step     Time          Energy          fmax
BFGS:    0 02:46:31     -193.021385        6.075315
BFGS:    1 02:46:34     -193.956180        2.306375
BFGS:    2 02:46:37     -194.283370        1.137469
BFGS:    3 02:46:39     -194.395441        1.344620
BFGS:    4 02:46:42     -194.460241        1.042711
BFGS:    5 02:46:45     -194.482032        0.251495
BFGS:    6 02:46:48     -194.487726        0.226705
BFGS:    7 02:46:51     -194.494558        0.413556
BFGS:    8 02:46:54     -194.501909        0.480255
BFGS:    9 02:46:56     -194.518774        0.522873
BFGS:   10 02:46:59     -194.533683        0.415209
BFGS:   11 02:47:02     -194.545227        0.262751
BFGS:   12 02:47:05     -194.555305        0.260028
BFGS:   13 02:47:07     -194.566610        0.257508
BFGS:   14 02:47:10     -194.584306        0.330458
BFGS:   15 02:47:13     -194.608034        0.349266
BFGS:   16 02:47:15     -194.630857        0.319962
BFGS:   17 02:47:18     -194.650979        0.356292
BFGS:   18 02:47:20     -194.662797        0.296508
BFGS:   19 02:47:23     -194.670711        0.229656
BFGS:   20 02:47:26     -194.681127        0.171728
BFGS:   21 02:47:28     -194.688055        0.225592
BFGS:   22 02:47:31     -194.689825        0.101558
BFGS:   23 02:47:33     -194.690320        0.020614
