      Step     Time          Energy          fmax
BFGS:    0 16:51:07     -194.533674        0.340476
BFGS:    1 16:51:10     -194.535171        0.196169
BFGS:    2 16:51:12     -194.537641        0.342445
BFGS:    3 16:51:15     -194.545572        0.597525
BFGS:    4 16:51:17     -194.552209        0.598525
BFGS:    5 16:51:20     -194.559339        0.385550
BFGS:    6 16:51:22     -194.567768        0.318739
BFGS:    7 16:51:25     -194.580774        0.758551
BFGS:    8 16:51:27     -194.599130        1.058427
BFGS:    9 16:51:30     -194.620029        0.873156
BFGS:   10 16:51:32     -194.638637        0.292065
BFGS:   11 16:51:35     -194.646331        0.286860
BFGS:   12 16:51:38     -194.661724        0.592909
BFGS:   13 16:51:40     -194.674598        0.700809
BFGS:   14 16:51:43     -194.685672        0.527504
BFGS:   15 16:51:46     -194.689807        0.184647
BFGS:   16 16:51:48     -194.690366        0.020556
