      Step     Time          Energy          fmax
BFGS:    0 20:19:04     -194.664888        0.376323
BFGS:    1 20:19:06     -194.669864        0.236147
BFGS:    2 20:19:09     -194.674718        0.252443
BFGS:    3 20:19:12     -194.679368        0.253100
BFGS:    4 20:19:14     -194.680265        0.132169
BFGS:    5 20:19:17     -194.680562        0.089073
BFGS:    6 20:19:20     -194.681020        0.169038
BFGS:    7 20:19:22     -194.682044        0.270698
BFGS:    8 20:19:25     -194.683708        0.325099
BFGS:    9 20:19:28     -194.685485        0.252278
BFGS:   10 20:19:30     -194.686601        0.101876
BFGS:   11 20:19:33     -194.687316        0.072498
BFGS:   12 20:19:36     -194.688068        0.163815
BFGS:   13 20:19:38     -194.689062        0.208539
BFGS:   14 20:19:41     -194.689924        0.155251
BFGS:   15 20:19:44     -194.690299        0.051584
BFGS:   16 20:19:46     -194.690387        0.017806
