      Step     Time          Energy          fmax
BFGS:    0 16:09:45     -191.733196        7.996960
BFGS:    1 16:09:48     -193.418466        3.118543
BFGS:    2 16:09:50     -193.815301        1.714532
BFGS:    3 16:09:53     -193.990325        1.761443
BFGS:    4 16:09:56     -194.073862        1.058197
BFGS:    5 16:09:58     -194.103126        0.729679
BFGS:    6 16:10:01     -194.142396        1.368579
BFGS:    7 16:10:04     -194.238481        2.047654
BFGS:    8 16:10:06     -194.374992        1.643417
BFGS:    9 16:10:09     -194.477342        0.988947
BFGS:   10 16:10:12     -194.561021        1.278270
BFGS:   11 16:10:14     -194.766260        2.571342
BFGS:   12 16:10:17     -194.904844        1.968478
BFGS:   13 16:10:20     -195.018148        2.012170
BFGS:   14 16:10:22     -195.263641        1.833007
BFGS:   15 16:10:25     -195.392745        1.128443
BFGS:   16 16:10:27     -195.474876        1.982500
BFGS:   17 16:10:30     -195.636243        0.862623
BFGS:   18 16:10:32     -195.747116        0.834238
BFGS:   19 16:10:35     -195.869523        1.799881
BFGS:   20 16:10:38     -195.940341        1.250073
BFGS:   21 16:10:40     -196.031621        1.123069
BFGS:   22 16:10:43     -196.111925        1.616637
BFGS:   23 16:10:46     -196.202569        0.781631
BFGS:   24 16:10:48     -196.284017        0.585932
BFGS:   25 16:10:51     -196.327098        0.484641
BFGS:   26 16:10:53     -196.336454        0.495623
BFGS:   27 16:10:56     -196.366277        0.505330
BFGS:   28 16:10:59     -196.382495        0.421066
BFGS:   29 16:11:01     -196.393621        0.335890
BFGS:   30 16:11:04     -196.403976        0.311875
BFGS:   31 16:11:07     -196.422685        0.370018
BFGS:   32 16:11:09     -196.448062        0.379297
BFGS:   33 16:11:12     -196.470205        0.591546
BFGS:   34 16:11:14     -196.485765        0.263346
BFGS:   35 16:11:17     -196.490737        0.385601
BFGS:   36 16:11:19     -196.494552        0.212928
BFGS:   37 16:11:22     -196.499391        0.175880
BFGS:   38 16:11:25     -196.504047        0.228218
BFGS:   39 16:11:27     -196.508438        0.154982
BFGS:   40 16:11:30     -196.510433        0.165155
BFGS:   41 16:11:32     -196.513210        0.280362
BFGS:   42 16:11:35     -196.517175        0.378984
BFGS:   43 16:11:37     -196.521726        0.360025
BFGS:   44 16:11:40     -196.524782        0.289847
BFGS:   45 16:11:42     -196.527235        0.181972
BFGS:   46 16:11:45     -196.529695        0.159046
BFGS:   47 16:11:48     -196.531810        0.293142
BFGS:   48 16:11:50     -196.535531        0.412400
BFGS:   49 16:11:53     -196.540546        0.412016
BFGS:   50 16:11:55     -196.544280        0.240640
BFGS:   51 16:11:58     -196.546134        0.095443
BFGS:   52 16:12:00     -196.546981        0.079098
BFGS:   53 16:12:03     -196.547536        0.093947
BFGS:   54 16:12:05     -196.548295        0.107732
BFGS:   55 16:12:08     -196.549201        0.108591
BFGS:   56 16:12:10     -196.549907        0.040683
