      Step     Time          Energy          fmax
BFGS:    0 16:02:40     -194.536331        0.344953
BFGS:    1 16:02:43     -194.537969        0.204844
BFGS:    2 16:02:45     -194.541128        0.379645
BFGS:    3 16:02:47     -194.549531        0.622193
BFGS:    4 16:02:50     -194.556701        0.610118
BFGS:    5 16:02:53     -194.564161        0.381675
BFGS:    6 16:02:55     -194.573375        0.361476
BFGS:    7 16:02:58     -194.587442        0.803452
BFGS:    8 16:03:00     -194.607040        1.072659
BFGS:    9 16:03:03     -194.628290        0.828435
BFGS:   10 16:03:05     -194.644340        0.288540
BFGS:   11 16:03:08     -194.651327        0.277232
BFGS:   12 16:03:11     -194.664728        0.584050
BFGS:   13 16:03:13     -194.676593        0.699423
BFGS:   14 16:03:16     -194.686086        0.514645
BFGS:   15 16:03:18     -194.689775        0.174379
BFGS:   16 16:03:21     -194.690258        0.011184
