      Step     Time          Energy          fmax
BFGS:    0 03:57:29     -194.536331        0.344952
BFGS:    1 03:57:32     -194.537969        0.204844
BFGS:    2 03:57:34     -194.541131        0.379644
BFGS:    3 03:57:37     -194.549531        0.622193
BFGS:    4 03:57:39     -194.556701        0.610035
BFGS:    5 03:57:42     -194.564163        0.381679
BFGS:    6 03:57:44     -194.573381        0.361640
BFGS:    7 03:57:47     -194.587438        0.803280
BFGS:    8 03:57:50     -194.607042        1.072653
BFGS:    9 03:57:52     -194.628290        0.828444
BFGS:   10 03:57:55     -194.644338        0.288511
BFGS:   11 03:57:57     -194.651329        0.277239
BFGS:   12 03:58:00     -194.664728        0.584076
BFGS:   13 03:58:02     -194.676595        0.699286
BFGS:   14 03:58:05     -194.686086        0.514552
BFGS:   15 03:58:07     -194.689777        0.174310
BFGS:   16 03:58:10     -194.690256        0.011183
