      Step     Time          Energy          fmax
BFGS:    0 23:21:54     -205.822444        0.906559
BFGS:    1 23:21:57     -205.858224        0.522956
BFGS:    2 23:21:59     -205.921391        0.663937
BFGS:    3 23:22:02     -205.959149        0.738272
BFGS:    4 23:22:05     -206.000134        0.548792
BFGS:    5 23:22:08     -206.019421        0.363080
BFGS:    6 23:22:10     -206.036498        0.496957
BFGS:    7 23:22:13     -206.066865        0.868351
BFGS:    8 23:22:16     -206.126143        1.206853
BFGS:    9 23:22:19     -206.212098        1.196354
BFGS:   10 23:22:22     -206.281668        0.756906
BFGS:   11 23:22:25     -206.322039        0.441774
BFGS:   12 23:22:28     -206.349719        0.390777
BFGS:   13 23:22:30     -206.375985        0.546145
BFGS:   14 23:22:33     -206.399852        0.458895
BFGS:   15 23:22:36     -206.413945        0.198343
BFGS:   16 23:22:38     -206.417971        0.150677
BFGS:   17 23:22:41     -206.420306        0.177299
BFGS:   18 23:22:44     -206.423547        0.129384
BFGS:   19 23:22:46     -206.425290        0.084908
BFGS:   20 23:22:49     -206.426118        0.039265
