      Step     Time          Energy          fmax
BFGS:    0 10:46:06     -204.204175        7.099281
BFGS:    1 10:46:09     -205.019900        2.845830
BFGS:    2 10:46:12     -205.357213        1.292096
BFGS:    3 10:46:15     -205.547097        0.965804
BFGS:    4 10:46:18     -205.649832        1.675652
BFGS:    5 10:46:21     -205.826823        2.202866
BFGS:    6 10:46:23     -206.202706        2.433794
BFGS:    7 10:46:26     -206.255317        2.267234
BFGS:    8 10:46:29     -206.521987        1.411042
BFGS:    9 10:46:32     -206.685782        0.487740
BFGS:   10 10:46:35     -206.790330        1.045750
BFGS:   11 10:46:37     -206.835582        1.221265
BFGS:   12 10:46:40     -206.904788        0.832641
BFGS:   13 10:46:43     -206.923766        0.618097
BFGS:   14 10:46:45     -206.946772        0.513859
BFGS:   15 10:46:48     -206.966330        0.541186
BFGS:   16 10:46:50     -206.981700        0.396206
BFGS:   17 10:46:53     -206.989730        0.190955
BFGS:   18 10:46:55     -206.992820        0.044075
