      Step     Time          Energy          fmax
BFGS:    0 23:52:02     -196.905150       22.885785
BFGS:    1 23:52:04     -201.709748        4.936325
BFGS:    2 23:52:07     -202.957766        2.593543
BFGS:    3 23:52:10     -203.485852        2.021507
BFGS:    4 23:52:13     -203.745471        1.724954
BFGS:    5 23:52:16     -204.046048        1.481677
BFGS:    6 23:52:19     -204.353019        2.103914
BFGS:    7 23:52:22     -204.628226        2.084023
BFGS:    8 23:52:25     -204.986781        1.751150
BFGS:    9 23:52:28     -205.349633        1.494065
BFGS:   10 23:52:31     -205.639395        1.032777
BFGS:   11 23:52:34     -205.820834        0.805087
BFGS:   12 23:52:36     -205.911523        0.622033
BFGS:   13 23:52:39     -205.968724        0.580306
BFGS:   14 23:52:42     -206.089473        0.574559
BFGS:   15 23:52:45     -206.156098        0.519362
BFGS:   16 23:52:48     -206.186847        0.466053
BFGS:   17 23:52:51     -206.209410        0.588226
BFGS:   18 23:52:53     -206.241395        0.765672
BFGS:   19 23:52:56     -206.280141        0.666665
BFGS:   20 23:52:59     -206.315963        0.386316
BFGS:   21 23:53:02     -206.346377        0.365023
BFGS:   22 23:53:04     -206.363105        0.372325
BFGS:   23 23:53:07     -206.380145        0.270653
BFGS:   24 23:53:10     -206.393447        0.183727
BFGS:   25 23:53:12     -206.398780        0.134970
BFGS:   26 23:53:15     -206.401328        0.101537
BFGS:   27 23:53:17     -206.403878        0.100275
BFGS:   28 23:53:20     -206.406970        0.090773
BFGS:   29 23:53:23     -206.409995        0.096551
BFGS:   30 23:53:25     -206.412101        0.098374
BFGS:   31 23:53:28     -206.413237        0.098591
BFGS:   32 23:53:30     -206.414387        0.088545
BFGS:   33 23:53:33     -206.416081        0.059896
BFGS:   34 23:53:36     -206.417529        0.064945
BFGS:   35 23:53:38     -206.418368        0.051046
BFGS:   36 23:53:41     -206.418792        0.062316
BFGS:   37 23:53:44     -206.419183        0.063872
BFGS:   38 23:53:46     -206.419783        0.070722
BFGS:   39 23:53:49     -206.420571        0.104108
BFGS:   40 23:53:51     -206.421466        0.103330
BFGS:   41 23:53:54     -206.422202        0.064103
BFGS:   42 23:53:57     -206.422763        0.053330
BFGS:   43 23:53:59     -206.423312        0.061581
BFGS:   44 23:54:02     -206.423831        0.069317
BFGS:   45 23:54:05     -206.424220        0.052612
BFGS:   46 23:54:07     -206.424399        0.022814
