      Step     Time          Energy          fmax
BFGS:    0 16:56:33     -205.858205        0.781362
BFGS:    1 16:56:36     -205.891896        0.573853
BFGS:    2 16:56:39     -205.950349        0.729385
BFGS:    3 16:56:42     -205.985423        0.843413
BFGS:    4 16:56:44     -206.021140        0.604282
BFGS:    5 16:56:47     -206.038403        0.384812
BFGS:    6 16:56:50     -206.053380        0.529363
BFGS:    7 16:56:53     -206.080468        0.869324
BFGS:    8 16:56:56     -206.133809        1.185905
BFGS:    9 16:56:58     -206.210850        1.169513
BFGS:   10 16:57:01     -206.274359        0.728865
BFGS:   11 16:57:04     -206.311318        0.433919
BFGS:   12 16:57:07     -206.340047        0.569148
BFGS:   13 16:57:09     -206.369292        0.718465
BFGS:   14 16:57:12     -206.395516        0.533315
BFGS:   15 16:57:15     -206.409739        0.199687
BFGS:   16 16:57:17     -206.413705        0.150380
BFGS:   17 16:57:20     -206.416640        0.176279
BFGS:   18 16:57:23     -206.420741        0.211337
BFGS:   19 16:57:25     -206.423375        0.122545
BFGS:   20 16:57:28     -206.424365        0.064013
BFGS:   21 16:57:31     -206.424710        0.036690
